Yıl,İl Kodu,İl Adı,Genel toplam,Genel toplam,Genel toplam,Okuma yazma bilmeyen,Okuma yazma bilmeyen,Okuma yazma bilmeyen,Okuma yazma bilen fakat bir okul bitirmeyen,Okuma yazma bilen fakat bir okul bitirmeyen,Okuma yazma bilen fakat bir okul bitirmeyen,İlkokul,İlkokul,İlkokul,İlköğretim,İlköğretim,İlköğretim,Ortaokul ve dengi meslek,Ortaokul ve dengi meslek,Ortaokul ve dengi meslek,Lise ve dengi meslek,Lise ve dengi meslek,Lise ve dengi meslek,Yüksekokul veya fakülte,Yüksekokul veya fakülte,Yüksekokul veya fakülte,Yüksek lisans,Yüksek lisans,Yüksek lisans,Doktora,Doktora,Doktora,Bilinmeyen,Bilinmeyen,Bilinmeyen
,,,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın,Toplam,Erkek,Kadın
2022,47,  Mardin,753889,376985,376904,47950,7067,40883,113401,49086,64315,146751,69166,77585,42054,22982,19072,167912,89517,78395,142828,86400,56428,74155,42456,31699,8243,5599,2644,534,379,155,10061,4333,5728
2022,48,  Muğla,953185,486860,466325,11276,2060,9216,68316,30675,37641,229831,103496,126335,59516,35325,24191,141922,79835,62087,227436,126562,100874,182543,92651,89892,18495,9513,8982,3180,1819,1361,10670,4924,5746
2022,49,  Muş,348397,177216,171181,19085,2823,16262,54702,23614,31088,71312,35230,36082,22158,13326,8832,82957,43390,39567,61942,37413,24529,30003,17992,12011,3412,2226,1186,489,370,119,2337,832,1505
2022,50,  Nevşehir,279198,136770,142428,6161,741,5420,23244,9849,13395,70025,28997,41028,21425,11336,10089,48366,26516,21850,62609,34772,27837,39161,20179,18982,4005,2211,1794,790,451,339,3412,1718,1694
2022,51,  Niğde,332565,165942,166623,8880,1049,7831,31008,13352,17656,84768,36509,48259,27766,15722,12044,64753,35829,28924,68331,38658,29673,40295,21008,19287,4644,2652,1992,937,573,364,1183,590,593
2022,52,  Ordu,707894,352756,355138,32965,5407,27558,76836,28229,48607,172031,81517,90514,49262,27311,21951,118468,66202,52266,150688,87881,62807,93027,48375,44652,8444,4701,3743,1231,748,483,4942,2385,2557
2022,53,  Rize,319774,159868,159906,8831,905,7926,28325,9871,18454,68646,30601,38045,22075,12558,9517,50315,26942,23373,83180,48193,34987,50729,26731,23998,5088,2750,2338,919,580,339,1666,737,929
2022,54,  Sakarya,968881,484260,484621,18905,2826,16079,79459,35269,44190,226510,93572,132938,67452,36781,30671,162277,88484,73793,245981,139803,106178,140959,72749,68210,15632,8698,6934,2646,1707,939,9060,4371,4689
2022,55,  Samsun,1249371,615860,633511,24455,4312,20143,131636,51281,80355,304451,136734,167717,89872,50841,39031,201372,108589,92783,270023,147695,122328,193699,98631,95068,20421,10744,9677,3531,2136,1395,9911,4897,5014
2022,56,  Siirt,288486,146007,142479,17029,2317,14712,44267,19051,25216,51956,23699,28257,15558,8951,6607,68969,35577,33392,54975,34700,20275,30589,18593,11996,3332,2286,1046,491,357,134,1320,476,844
2022,57,  Sinop,206184,102324,103860,6645,1201,5444,18394,7345,11049,59775,26603,33172,17954,10063,7891,30824,17292,13532,40015,22308,17707,27244,14630,12614,2623,1497,1126,531,301,230,2179,1084,1095
2022,58,  Sivas,583049,290978,292071,23608,3108,20500,53029,22231,30798,130923,56340,74583,37168,19504,17664,98770,53811,44959,136804,80710,56094,84280,45504,38776,9384,5289,4095,1868,1144,724,7215,3337,3878
2022,59,  Tekirdağ,1044004,532718,511286,13114,2512,10602,89056,39894,49162,233002,98856,134146,91464,50142,41322,189709,103240,86469,255508,149975,105533,149929,76724,73205,14458,7640,6818,1856,1068,788,5908,2667,3241
2022,60,  Tokat,551380,273079,278301,12759,2338,10421,62327,24051,38276,141967,59099,82868,42758,23019,19739,92668,50907,41761,113871,65989,47882,73706,41260,32446,7443,4415,3028,1393,865,528,2488,1136,1352
2022,61,  Trabzon,747266,369618,377648,23328,2851,20477,70504,26813,43691,158041,68283,89758,41553,23656,17897,109245,59644,49601,192064,107932,84132,127872,67339,60533,13630,7394,6236,2958,1804,1154,8071,3902,4169
2022,62,  Tunceli,78608,41538,37070,3962,615,3347,5729,2282,3447,14017,6786,7231,4582,2595,1987,9912,5734,4178,22623,13489,9134,14958,8451,6507,1442,795,647,251,160,91,1132,631,501
2022,63,  Şanlıurfa,1814458,911258,903200,109178,13511,95667,339068,144154,194914,390639,185823,204816,104609,70222,34387,436991,235378,201613,264271,166068,98203,137887,79443,58444,15663,9933,5730,1530,1056,474,14622,5670,8952
2022,64,  Uşak,343174,169760,173414,5604,914,4690,30346,12001,18345,85434,36065,49369,33542,18302,15240,56356,31091,25265,74873,41373,33500,46875,24568,22307,4831,2688,2143,950,589,361,4363,2169,2194
2022,65,  Van,986744,502847,483897,47797,6840,40957,166315,66170,100145,201768,94194,107574,60827,39176,21651,224940,125792,99148,173918,106911,67007,93900,53897,40003,11693,7661,4032,1642,1147,495,3944,1059,2885
2022,66,  Yozgat,380827,190094,190733,12551,1903,10648,37134,15849,21285,100495,41609,58886,26043,13689,12354,64421,35649,28772,82233,49880,32353,42931,23672,19259,4283,2615,1668,679,412,267,10057,4816,5241
2022,67,  Zonguldak,552368,273042,279326,22943,2596,20347,43142,16515,26627,141495,59292,82203,44723,26642,18081,83344,45732,37612,129452,76915,52537,74213,38612,35601,7274,3835,3439,1201,685,516,4581,2218,2363
2022,68,  Aksaray,379741,188803,190938,12056,1526,10530,37881,16799,21082,94254,40353,53901,32217,17799,14418,74568,40806,33762,71211,41246,29965,42897,22140,20757,5290,3162,2128,897,568,329,8470,4404,4066
2022,69,  Bayburt,77836,39561,38275,2632,262,2370,6620,2750,3870,15960,6589,9371,5514,2743,2771,12261,6788,5473,21221,12407,8814,11062,6523,4539,1293,771,522,335,227,108,938,501,437
2022,70,  Karaman,237712,118366,119346,4186,808,3378,20038,9089,10949,59433,25052,34381,22220,11818,10402,41245,22337,18908,49666,27048,22618,32600,17625,14975,3464,2037,1427,637,402,235,4223,2150,2073
2022,71,  Kırıkkale,252666,125998,126668,6514,708,5806,19433,7955,11478,51643,18893,32750,15449,7301,8148,43432,23370,20062,73430,43480,29950,37025,20958,16067,4103,2449,1654,556,392,164,1081,492,589
2022,72,  Batman,554972,280405,274567,23504,3441,20063,79110,33766,45344,96046,43022,53024,35936,20120,15816,127023,66766,60257,119605,71058,48547,62418,35508,26910,7065,4886,2179,574,418,156,3691,1420,2271
2022,73,  Şırnak,478086,250667,227419,23678,3259,20419,70952,31278,39674,80922,40138,40784,19288,10848,8440,124314,65662,58652,99741,63219,36522,47529,29906,17623,4640,3203,1437,271,201,70,6751,2953,3798
2022,74,  Bartın,189845,93861,95984,5953,1170,4783,18011,6096,11915,47170,20845,26325,20145,11804,8341,29241,15411,13830,41155,23485,17670,23456,12483,10973,2355,1324,1031,496,322,174,1863,921,942
2022,75,  Ardahan,85544,44399,41145,4165,571,3594,7576,3319,4257,21252,9622,11630,6462,3695,2767,16863,9650,7213,17311,11067,6244,9789,5359,4430,1100,651,449,219,144,75,807,321,486
2022,76,  Iğdır,181436,93765,87671,9892,1467,8425,25219,11607,13612,35776,18687,17089,13100,7639,5461,37972,22072,15900,34360,19471,14889,20141,10202,9939,2215,1290,925,364,272,92,2397,1058,1339
2022,77,  Yalova,248773,124037,124736,3708,586,3122,19639,8631,11008,51331,21047,30284,14421,7886,6535,40811,21847,18964,64092,35150,28942,44288,23397,20891,4884,2649,2235,732,489,243,4867,2355,2512
2022,78,  Karabük,226128,111121,115007,7844,1048,6796,16484,6532,9952,50913,21188,29725,16516,8431,8085,32525,17957,14568,56891,32372,24519,39228,20460,18768,4008,2152,1856,903,623,280,816,358,458
2022,79,  Kilis,130136,65273,64863,3030,602,2428,14833,6973,7860,23038,10847,12191,11501,5873,5628,29322,15215,14107,27750,14594,13156,16352,8980,7372,1788,1089,699,259,162,97,2263,938,1325
2022,80,  Osmaniye,508767,256068,252699,18660,3013,15647,52501,24399,28102,105598,44834,60764,33614,19413,14201,95693,52046,43647,114923,65042,49881,71331,38489,32842,6818,4003,2815,612,380,232,9017,4449,4568
2022,81,  Düzce,368104,183952,184152,8389,1281,7108,32647,13344,19303,83852,35053,48799,32605,18502,14103,60582,32484,28098,88565,51085,37480,52258,27268,24990,5286,2866,2420,1040,673,367,2880,1396,1484
2023,,  Türkiye,77278264,38626583,38651681,1815479,297552,1517927,7456120,3198211,4257909,16670788,7130644,9540144,4974622,2810727,2163895,13529528,7365633,6163895,17998752,10152585,7846167,12563347,6479411,6083936,1569093,835361,733732,254203,147098,107105,446332,209361,236971
2023,1,  Adana,2072814,1033965,1038849,58236,10026,48210,218619,95017,123602,440349,189557,250792,132776,80193,52583,383962,208234,175728,482604,267446,215158,308683,158445,150238,36046,19173,16873,4905,2774,2131,6634,3100,3534
2023,2,  Adıyaman,543029,275246,267783,25966,3941,22025,63699,29458,34241,113739,51167,62572,39254,20720,18534,110474,60194,50280,114263,67079,47184,66590,37018,29572,6844,4495,2349,729,498,231,1471,676,795
2023,3,  Afyonkarahisar,686196,341116,345080,13278,2022,11256,62647,25823,36824,186941,74383,112558,53290,29236,24054,126023,69734,56289,144992,85918,59074,82835,44920,37915,10160,5790,4370,1621,1046,575,4409,2244,2165
2023,4,  Ağrı,449814,234031,215783,25808,3648,22160,76902,33045,43857,105007,52734,52273,23733,16313,7420,100788,57708,43080,71380,44738,26642,39842,22318,17524,4276,2662,1614,455,317,138,1623,548,1075
2023,5,  Amasya,316138,156312,159826,7057,1286,5771,26096,10796,15300,82651,33676,48975,22756,11600,11156,49909,26561,23348,72676,41690,30986,48519,27106,21413,4732,2701,2031,747,451,296,995,445,550
2023,6,  Ankara,5287062,2601298,2685764,79434,13130,66304,390390,175585,214805,920874,364452,556422,229827,121782,108045,777895,416520,361375,1401308,751673,649635,1223192,622846,600346,203334,104027,99307,41023,22445,18578,19785,8838,10947
2023,7,  Antalya,2384566,1209967,1174599,24820,6257,18563,210484,90263,120221,500772,221968,278804,147002,82923,64079,392209,218633,173576,597389,332922,264467,437013,219254,217759,45736,23383,22353,6772,3887,2885,22369,10477,11892
2023,8,  Artvin,162202,81268,80934,3849,573,3276,12144,4602,7542,35831,13137,22694,9679,5603,4076,24011,13315,10696,46381,27570,18811,27011,14662,12349,2435,1368,1067,461,288,173,400,150,250
2023,9,  Aydın,1072679,531829,540850,15960,3193,12767,93728,38493,55235,272809,119537,153272,77291,44264,33027,177472,97934,79538,236617,126789,109828,170851,87088,83763,17919,9450,8469,2895,1663,1232,7137,3418,3719
2023,10,  Balıkesir,1190347,591747,598600,18535,4021,14514,90064,38067,51997,320081,131415,188666,76011,41908,34103,180266,98837,81429,273717,153314,120403,202141,108422,93719,19916,10844,9072,2868,1756,1112,6748,3163,3585
2023,11,  Bilecik,209550,105757,103793,3018,626,2392,14460,6599,7861,51859,20136,31723,14554,7490,7064,33103,18213,14890,56091,33041,23050,32356,17423,14933,3076,1671,1405,533,323,210,500,235,265
2023,12,  Bingöl,258009,129793,128216,11986,1945,10041,30231,13245,16986,43906,20641,23265,17460,9964,7496,48052,24952,23100,68578,37001,31577,32597,18743,13854,3706,2404,1302,583,439,144,910,459,451
2023,13,  Bitlis,317330,164133,153197,13592,1956,11636,46114,19753,26361,60211,27894,32317,20457,11752,8705,72359,38771,33588,64984,39848,25136,34183,20823,13360,3930,2627,1303,453,311,142,1047,398,649
2023,14,  Bolu,296549,146430,150119,6621,1092,5529,21601,9028,12573,72407,29901,42506,21282,10583,10699,41264,22774,18490,77821,44188,33633,47869,24753,23116,5552,2918,2634,1293,799,494,839,394,445
2023,15,  Burdur,257461,128207,129254,4697,808,3889,19164,7577,11587,70053,29417,40636,17795,9585,8210,38623,21868,16755,60713,33768,26945,40113,21669,18444,4475,2550,1925,900,529,371,928,436,492
2023,16,  Bursa,2922656,1456943,1465713,53300,9320,43980,239857,108107,131750,631771,257329,374442,210779,113570,97209,508696,271200,237496,720500,412391,308109,484338,247223,237115,49281,25686,23595,6277,3707,2570,17857,8410,9447
2023,17,  Çanakkale,534166,267251,266915,5699,1538,4161,38661,16846,21815,144505,60607,83898,30636,16751,13885,74384,40654,33730,125433,70325,55108,98964,52451,46513,11887,6001,5886,2396,1391,1005,1601,687,914
2023,18,  Çankırı,187914,93707,94207,5584,850,4734,14637,5857,8780,49999,20480,29519,14213,7163,7050,29508,16715,12793,45967,27108,18859,24341,13458,10883,2512,1456,1056,482,291,191,671,329,342
2023,19,  Çorum,490386,242712,247674,17518,3236,14282,48542,19271,29271,132615,57581,75034,40811,22889,17922,78989,43551,35438,98604,56460,42144,63490,34269,29221,6548,3779,2769,985,626,359,2284,1050,1234
2023,20,  Denizli,975699,484565,491134,12043,2553,9490,84054,34046,50008,241205,104701,136504,77547,41613,35934,160071,89120,70951,224776,123298,101478,153345,77391,75954,15916,8337,7579,2713,1544,1169,4029,1962,2067
2023,21,  Diyarbakır,1600426,807589,792837,80427,12214,68213,260786,107096,153690,289476,139782,149694,85266,52863,32403,361012,193090,167922,313245,186190,127055,182784,99449,83335,22562,14276,8286,2339,1650,689,2529,979,1550
2023,22,  Edirne,390273,195585,194688,7254,1677,5577,26703,11624,15079,105236,45636,59600,26058,14103,11955,56832,31736,25096,96072,53550,42522,61312,31763,29549,7456,3822,3634,1774,955,819,1576,719,857
2023,23,  Elazığ,556403,274171,282232,17040,2944,14096,64420,22944,41476,104792,41586,63206,33596,18474,15122,101528,53432,48096,133705,78565,55140,85103,46786,38317,11549,6696,4853,2296,1520,776,2374,1224,1150
2023,24,  Erzincan,223387,113662,109725,7933,1207,6726,18836,7763,11073,46201,19931,26270,13119,7082,6037,33704,18495,15209,58948,33180,25768,37893,22060,15833,4132,2484,1648,891,590,301,1730,870,860
2023,25,  Erzurum,680722,336920,343802,28680,4021,24659,76152,32390,43762,150117,60679,89438,36032,19790,16242,123303,66660,56643,155333,91788,63545,92953,51678,41275,12727,7126,5601,3187,2029,1158,2238,759,1479
2023,26,  Eskişehir,837713,414545,423168,11973,2217,9756,54731,24623,30108,176823,66375,110448,46497,23091,23406,119996,64079,55917,230875,132758,98117,164966,85282,79684,21062,10651,10411,5132,2753,2379,5658,2716,2942
2023,27,  Gaziantep,1911255,961867,949388,50138,6291,43847,246457,111237,135220,426750,180086,246664,157338,96730,60608,417597,228567,189030,354001,202401,151600,219147,114609,104538,26188,15027,11161,3041,1891,1150,10598,5028,5570
2023,28,  Giresun,431558,214892,216666,16245,2365,13880,44767,14655,30112,101393,47838,53555,30088,16787,13301,65692,36736,28956,98962,57216,41746,64643,34087,30556,6115,3293,2822,1168,717,451,2485,1198,1287
2023,29,  Gümüşhane,137099,68402,68697,4163,571,3592,13129,5201,7928,29945,12601,17344,9681,4820,4861,19779,11026,8753,36530,20818,15712,19581,10961,8620,2081,1242,839,458,312,146,1752,850,902
2023,30,  Hakkari,258190,139064,119126,9021,2006,7015,31495,14400,17095,33807,17174,16633,9827,5049,4778,59725,28848,30877,77149,47763,29386,32278,20850,11428,2520,1813,707,196,130,66,2172,1031,1141
2023,31,  Hatay,1399036,707721,691315,24900,5431,19469,177053,72026,105027,345191,160671,184520,98432,55652,42780,273642,148114,125528,268447,152884,115563,177558,94196,83362,17615,10251,7364,1791,1104,687,14407,7392,7015
2023,32,  Isparta,414044,204504,209540,8152,1415,6737,30506,13030,17476,97317,39636,57681,24318,12441,11877,60086,32681,27405,107906,58760,49146,71669,38813,32856,9287,5026,4261,2570,1638,932,2233,1064,1169
2023,33,  Mersin,1743828,867242,876586,31796,6452,25344,182191,75867,106324,401346,173867,227479,110609,63894,46715,311524,169203,142321,391753,216167,175586,275248,141097,134151,28097,15093,13004,3575,2005,1570,7689,3597,4092
2023,34,  İstanbul,13968646,6964065,7004581,219667,35545,184122,1151414,522977,628437,2633779,1123154,1510625,829456,474127,355329,2319222,1268976,1050246,3433622,1877149,1556473,2783676,1362018,1421658,410325,206127,204198,62882,34415,28467,124603,59577,65026
2023,35,  İzmir,4172061,2066617,2105444,50053,10748,39305,327814,138795,189019,890346,377360,512986,246390,143151,103239,666997,364307,302690,1033320,559327,473993,822304,407155,415149,99784,48431,51353,18663,9754,8909,16390,7589,8801
2023,36,  Kars,252621,130724,121897,11687,1555,10132,27467,12282,15185,56350,25928,30422,16750,10161,6589,52595,29951,22644,51606,31187,20419,30884,16973,13911,3327,1841,1486,771,473,298,1184,373,811
2023,37,  Kastamonu,364623,179436,185187,14161,2178,11983,32113,11640,20473,106214,46457,59757,27943,15325,12618,53986,30708,23278,76698,44525,32173,46758,24913,21845,5023,2747,2276,977,586,391,750,357,393
2023,38,  Kayseri,1319802,657973,661829,26640,4099,22541,121987,52093,69894,294221,118767,175454,85859,49960,35899,236532,129396,107136,312835,176764,136071,205397,107779,97618,23789,12622,11167,3822,2335,1487,8720,4158,4562
2023,39,  Kırklareli,352458,178123,174335,4865,1125,3740,22346,10216,12130,88355,37391,50964,27420,14457,12963,52659,28926,23733,91593,52070,39523,57652,29988,27664,5546,2905,2641,840,495,345,1182,550,632
2023,40,  Kırşehir,221125,109234,111891,5511,763,4748,18808,7542,11266,51548,20456,31092,14104,7737,6367,34970,18948,16022,56151,31899,24252,33401,18205,15196,3732,2129,1603,752,474,278,2148,1081,1067
2023,41,  Kocaeli,1915885,965369,950516,30506,5518,24988,169477,76077,93400,363395,147373,216022,129198,68795,60403,334471,177711,156760,502641,290866,211775,338894,174068,164826,36127,19376,16751,4313,2505,1808,6863,3080,3783
2023,42,  Konya,2106536,1042620,1063916,37279,6586,30693,198724,85127,113597,551683,223467,328216,153247,84778,68469,381237,209812,171425,432145,243525,188620,292193,155954,136239,40224,22547,17677,6794,4313,2481,13010,6511,6499
2023,43,  Kütahya,532134,261907,270227,8207,1675,6532,45913,17656,28257,144679,54791,89888,44350,22306,22044,80216,43528,36688,125220,75134,50086,72217,40363,31854,8847,5144,3703,1408,895,513,1077,415,662
2023,44,  Malatya,685309,344083,341226,30418,4426,25992,63774,27329,36445,141641,59103,82538,43006,24075,18931,118395,66200,52195,165170,96098,69072,106047,57246,48801,12117,7090,5027,1939,1258,681,2802,1258,1544
2023,45,  Manisa,1365237,684879,680358,23899,4467,19432,124135,51803,72332,387463,168821,218642,110922,62800,48122,232384,127307,105077,279857,159734,120123,185223,98390,86833,17360,9472,7888,2040,1221,819,1954,864,1090
2023,46,  Kahramanmaraş,1015093,516162,498931,39813,6914,32899,113892,50757,63135,230087,100344,129743,80460,45814,34646,205090,111864,93226,201461,121204,80257,122051,66401,55650,13584,8260,5324,1685,1094,591,6970,3510,3460
2023,47,  Mardin,774794,388124,386670,47885,7147,40738,117285,50836,66449,148637,70088,78549,41707,23013,18694,172113,91507,80606,151898,91537,60361,78273,44182,34091,9277,6220,3057,588,420,168,7131,3174,3957
2023,48,  Muğla,979182,499119,480063,11761,2585,9176,68525,30694,37831,229981,103138,126843,59640,35326,24314,146324,82428,63896,238607,132421,106186,194983,97851,97132,20355,10297,10058,3446,1947,1499,5560,2432,3128
2023,49,  Muş,351622,178659,172963,18854,2847,16007,54991,23777,31214,71267,35013,36254,21931,13188,8743,83436,43520,39916,64567,38810,25757,31016,18261,12755,3584,2350,1234,504,378,126,1472,515,957
2023,50,  Nevşehir,286310,140231,146079,6015,832,5183,23642,9954,13688,70896,29239,41657,21616,11453,10163,49562,27248,22314,66767,36780,29987,40336,20726,19610,4389,2414,1975,861,485,376,2226,1100,1126
2023,51,  Niğde,344712,172101,172611,8803,1180,7623,31694,13601,18093,86886,37392,49494,28468,16173,12295,67999,37754,30245,72524,40960,31564,41483,21160,20323,5082,2888,2194,1000,616,384,773,377,396
2023,52,  Ordu,723343,359910,363433,32008,5322,26686,76666,27987,48679,175557,82553,93004,50715,28253,22462,122196,68217,53979,156402,90911,65491,96687,49558,47129,9238,5100,4138,1310,790,520,2564,1219,1345
2023,53,  Rize,326997,163289,163708,8656,972,7684,28313,9925,18388,69662,30685,38977,22443,12752,9691,51300,27579,23721,86594,50095,36499,52719,27414,25305,5489,2894,2595,976,600,376,845,373,472
